chr	start	end	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts	v48_tss	v48_tts	v68_tss	v68_tts	pred_tss	pred_tts
Pf3D7_10_v3	896864.0	903872.0	-	PF3D7_1021800	-264.0	-207.0	7007.0	263.0	903608	896865	903665.0	903609.0	903872	896864
Pf3D7_10_v3	905072.0	912671.0	-	PF3D7_1021900	-326.0	1365.0	7198.0	325.0	912345	905473	914036.0	912346.0	912671	905072
Pf3D7_10_v3	919346.0	924614.0	+	PF3D7_1022000	426.0	4868.0	401.0	-527.0	919772	924213	924214.0	925141.0	919346	924614
Pf3D7_10_v3	924879.0	926530.0	-	PF3D7_1022100	-300.0	-11.0	1250.0	299.0	926230	925280	926519.0	926231.0	926530	924879
Pf3D7_10_v3	926730.0	929396.0	-	PF3D7_1022200	-376.0	9.0	2565.0	375.0	929020	926831	929405.0	929021.0	929396	926730
Pf3D7_10_v3	932621.0	934682.0	+	PF3D7_1022300	76.0	1761.0	301.0	-151.0	932697	934381	934382.0	934833.0	932621	934682
Pf3D7_10_v3	939637.0	942597.0	-	PF3D7_1022400	-363.0	-51.0	2659.0	362.0	942234	939938	942546.0	942235.0	942597	939637
Pf3D7_10_v3	943997.0	946090.0	-	PF3D7_1022500	-1.0	768.0	1692.0	0	946089	944398	946858.0	946090.0	946090	943997
Pf3D7_10_v3	948476.0	951453.0	+	PF3D7_1022600	1.0	2677.0	301.0	-1075.0	948477	951152	951153.0	952528.0	948476	951453
Pf3D7_10_v3	951351.0	952782.0	-	PF3D7_1022700	-203.0	755.0	1030.0	202.0	952579	951752	953537.0	952580.0	952782	951351
Pf3D7_10_v3	955480.0	958658.0	+	PF3D7_1022800	403.0	2878.0	301.0	29.0	955883	958357	958358.0	958629.0	955480	958658
Pf3D7_10_v3	958538.0	960265.0	-	PF3D7_1022900	-369.0	217.0	1326.0	368.0	959896	958939	960482.0	959897.0	960265	958538
Pf3D7_10_v3	960765.0	962596.0	-	PF3D7_1023000	-289.0	127.0	1530.0	288.0	962307	961066	962723.0	962308.0	962596	960765
Pf3D7_10_v3	963096.0	980930.0	-	PF3D7_1023100	-370.0	-370.0	17433.0	17433.0	980560	963497	980560.0	963497.0	980930	963096
Pf3D7_10_v3	982061.0	983603.0	+	PF3D7_1023200	170.0	1142.0	401.0	-24.0	982231	983202	983203.0	983627.0	982061	983603
Pf3D7_10_v3	983827.0	985349.0	-	PF3D7_1023300	-19.0	436.0	1121.0	18.0	985330	984228	985785.0	985331.0	985349	983827
Pf3D7_10_v3	985349.0	987311.0	+	PF3D7_1023400	1.0	1640.0	323.0	11.0	985350	986988	986989.0	987300.0	985349	987311
Pf3D7_10_v3	986989.0	987311.0	-	PF3D7_1023500	-1.0	-295.0	294.0	318.0	987310	987017	987016.0	986993.0	987311	986989
Pf3D7_10_v3	987311.0	990646.0	-	PF3D7_1023600	-498.0	-498.0	3288.0	521.0	990148	987358	990148.0	990125.0	990646	987311
Pf3D7_10_v3	991049.0	993821.0	+	PF3D7_1023700	98.0	98.0	401.0	401.0	991147	993420	991147.0	993420.0	991049	993821
Pf3D7_10_v3	994121.0	996989.0	+	PF3D7_1023800	201.0	2668.0	201.0	-103.0	994322	996788	996789.0	997092.0	994121	996989
Pf3D7_10_v3	997074.0	1007495.0	-	PF3D7_1023900	-34.0	2517.0	10020.0	-1815.0	1007461	997475	1010012.0	1009310.0	1007495	997074
Pf3D7_10_v3	1014662.0	1016997.0	+	PF3D7_1024000	234.0	1935.0	401.0	15.0	1014896	1016596	1016597.0	1016982.0	1014662	1016997
Pf3D7_10_v3	1016900.0	1020691.0	-	PF3D7_1024100	-176.0	175.0	3490.0	175.0	1020515	1017201	1020866.0	1020516.0	1020691	1016900
Pf3D7_10_v3	1020891.0	1022104.0	-	PF3D7_1024200	-330.0	-44.0	812.0	329.0	1021774	1021292	1022060.0	1021775.0	1022104	1020891
Pf3D7_10_v3	1022375.0	1023098.0	+	PF3D7_1024300	130.0	523.0	201.0	-34.0	1022505	1022897	1022898.0	1023132.0	1022375	1023098
Pf3D7_10_v3	1023104.0	1025119.0	-	PF3D7_1024400	-250.0	46.0	1914.0	249.0	1024869	1023205	1025165.0	1024870.0	1025119	1023104
Pf3D7_10_v3	1025970.0	1027115.0	+	PF3D7_1024500	150.0	945.0	201.0	44.0	1026120	1026914	1026915.0	1027071.0	1025970	1027115
Pf3D7_10_v3	1026915.0	1029443.0	-	PF3D7_1024600	-76.0	131.0	2315.0	75.0	1029367	1027128	1029574.0	1029368.0	1029443	1026915
Pf3D7_10_v3	1029768.0	1031935.0	+	PF3D7_1024700	276.0	1767.0	401.0	100.0	1030044	1031534	1031535.0	1031835.0	1029768	1031935
Pf3D7_10_v3	1034684.0	1039480.0	+	PF3D7_1024800	1.0	4396.0	401.0	-677.0	1034685	1039079	1039080.0	1040157.0	1034684	1039480
Pf3D7_10_v3	1040188.0	1045107.0	-	PF3D7_1024900	-103.0	132.0	4818.0	102.0	1045004	1040289	1045239.0	1045005.0	1045107	1040188
Pf3D7_10_v3	1045507.0	1050143.0	-	PF3D7_1025000	-383.0	1166.0	4535.0	382.0	1049760	1045608	1051309.0	1049761.0	1050143	1045507
Pf3D7_10_v3	1052661.0	1055534.0	+	PF3D7_1025100	183.0	2673.0	201.0	-6.0	1052844	1055333	1055334.0	1055540.0	1052661	1055534
Pf3D7_10_v3	1055543.0	1057189.0	-	PF3D7_1025200	-159.0	48.0	1445.0	158.0	1057030	1055744	1057237.0	1057031.0	1057189	1055543
Pf3D7_10_v3	1057589.0	1060798.0	-	PF3D7_1025300	-140.0	-80.0	2908.0	139.0	1060658	1057890	1060718.0	1060659.0	1060798	1057589
Pf3D7_10_v3	1061298.0	1067551.0	-	PF3D7_1025400	-466.0	-66.0	6152.0	465.0	1067085	1061399	1067485.0	1067086.0	1067551	1061298
Pf3D7_10_v3	1067651.0	1087313.0	-	PF3D7_1025500	-321.0	-321.0	19661.0	931.0	1086992	1067652	1086992.0	1086382.0	1087313	1067651
Pf3D7_10_v3	1088093.0	1088818.0	+	PF3D7_1025600	121.0	-108.0	401.0	605.0	1088214	1088417	1087985.0	1088213.0	1088093	1088818
Pf3D7_10_v3	1088618.0	1089895.0	+	PF3D7_1025700	313.0	877.0	401.0	-14.0	1088931	1089494	1089495.0	1089909.0	1088618	1089895
Pf3D7_10_v3	1089796.0	1090935.0	-	PF3D7_1025800	-397.0	-32.0	938.0	396.0	1090538	1089997	1090903.0	1090539.0	1090935	1089796
Pf3D7_10_v3	1091435.0	1097454.0	-	PF3D7_1025900	-177.0	552.0	6018.0	176.0	1097277	1091436	1098006.0	1097278.0	1097454	1091435
Pf3D7_10_v3	1098154.0	1099917.0	-	PF3D7_1026000	-35.0	258.0	1462.0	34.0	1099882	1098455	1100175.0	1099883.0	1099917	1098154
Pf3D7_10_v3	1101383.0	1103463.0	+	PF3D7_1026100	435.0	1776.0	305.0	36.0	1101818	1103158	1103159.0	1103427.0	1101383	1103463
Pf3D7_10_v3	1103363.0	1105285.0	-	PF3D7_1026200	-55.0	-40.0	1821.0	54.0	1105230	1103464	1105245.0	1105231.0	1105285	1103363
Pf3D7_10_v3	1105631.0	1109652.0	+	PF3D7_1026300	455.0	3821.0	201.0	-70.0	1106086	1109451	1109452.0	1109722.0	1105631	1109652
Pf3D7_10_v3	1109452.0	1111822.0	-	PF3D7_1026400	-217.0	154.0	2028.0	216.0	1111605	1109794	1111976.0	1111606.0	1111822	1109452
Pf3D7_10_v3	1112022.0	1112994.0	-	PF3D7_1026500	-359.0	196.0	571.0	-165.0	1112635	1112423	1113190.0	1113159.0	1112994	1112022
Pf3D7_10_v3	1113094.0	1118961.0	-	PF3D7_1026600	-388.0	263.0	5466.0	-165.0	1118573	1113495	1119224.0	1119126.0	1118961	1113094
Pf3D7_10_v3	1122674.0	1124438.0	+	PF3D7_1026800	288.0	1364.0	401.0	-521.0	1122962	1124037	1124038.0	1124959.0	1122674	1124438
Pf3D7_10_v3	1125282.0	1126268.0	+	PF3D7_1026900	1.0	1.0	101.0	101.0	1125283	1126167	1125283.0	1126167.0	1125282	1126268
Pf3D7_10_v3	1126322.0	1132237.0	-	PF3D7_1027000	-279.0	169.0	5714.0	278.0	1131958	1126523	1132406.0	1131959.0	1132237	1126322
Pf3D7_10_v3	1133837.0	1136601.0	-	PF3D7_1027100	-445.0	66.0	2763.0	444.0	1136156	1133838	1136667.0	1136157.0	1136601	1133837
Pf3D7_10_v3	1137557.0	1139965.0	+	PF3D7_1027200	445.0	2008.0	401.0	-55.0	1138002	1139564	1139565.0	1140020.0	1137557	1139965
Pf3D7_10_v3	1140388.0	1142603.0	-	PF3D7_1027300	-1.0	1410.0	2014.0	0	1142602	1140589	1144013.0	1142603.0	1142603	1140388
Pf3D7_10_v3	1145522.0	1147265.0	-	PF3D7_1027400	-470.0	219.0	1442.0	469.0	1146795	1145823	1147484.0	1146796.0	1147265	1145522
Pf3D7_10_v3	1147596.0	1148314.0	+	PF3D7_1027500	270.0	572.0	101.0	101.0	1147866	1148213	1148168.0	1148213.0	1147596	1148314
Pf3D7_10_v3	1148315.0	1150169.0	-	PF3D7_1027600	-1.0	321.0	1853.0	0	1150168	1148316	1150490.0	1150169.0	1150169	1148315
Pf3D7_10_v3	1150562.0	1151970.0	-	PF3D7_1027700	-117.0	237.0	1307.0	116.0	1151853	1150663	1152207.0	1151854.0	1151970	1150562
Pf3D7_10_v3	1152870.0	1154847.0	-	PF3D7_1027800	-416.0	641.0	1576.0	415.0	1154431	1153271	1155488.0	1154432.0	1154847	1152870
Pf3D7_10_v3	1156332.0	1159281.0	+	PF3D7_1027900	316.0	2550.0	301.0	301.0	1156648	1158980	1158882.0	1158980.0	1156332	1159281
Pf3D7_10_v3	1159881.0	1163522.0	+	PF3D7_1028000	150.0	3541.0	101.0	-214.0	1160031	1163421	1163422.0	1163736.0	1159881	1163522
Pf3D7_10_v3	1163785.0	1165816.0	+	PF3D7_1028100	1.0	1.0	201.0	201.0	1163786	1165615	1163786.0	1165615.0	1163785	1165816
Pf3D7_10_v3	1165745.0	1167009.0	-	PF3D7_1028200	-139.0	534.0	963.0	138.0	1166870	1166046	1167543.0	1166871.0	1167009	1165745
Pf3D7_10_v3	1167609.0	1169039.0	-	PF3D7_1028300	-82.0	262.0	1029.0	81.0	1168957	1168010	1169301.0	1168958.0	1169039	1167609
Pf3D7_10_v3	1169658.0	1171692.0	+	PF3D7_1028400	282.0	1734.0	301.0	8.0	1169940	1171391	1171392.0	1171684.0	1169658	1171692
Pf3D7_10_v3	1171728.0	1175260.0	-	PF3D7_1028500	-263.0	113.0	3131.0	262.0	1174997	1172129	1175373.0	1174998.0	1175260	1171728
Pf3D7_10_v3	1176060.0	1178204.0	-	PF3D7_1028600	-355.0	-317.0	1743.0	354.0	1177849	1176461	1177887.0	1177850.0	1178204	1176060
Pf3D7_10_v3	1180950.0	1182902.0	+	PF3D7_1028700	55.0	1552.0	401.0	-479.0	1181005	1182501	1182502.0	1183381.0	1180950	1182902
Pf3D7_10_v3	1183186.0	1184227.0	-	PF3D7_1028800	-232.0	119.0	740.0	231.0	1183995	1183487	1184346.0	1183996.0	1184227	1183186
Pf3D7_10_v3	1184327.0	1186202.0	-	PF3D7_1028900	-256.0	259.0	1474.0	255.0	1185946	1184728	1186461.0	1185947.0	1186202	1184327
Pf3D7_10_v3	1187402.0	1189725.0	-	PF3D7_1029000	-136.0	-136.0	2222.0	367.0	1189589	1187503	1189589.0	1189358.0	1189725	1187402
Pf3D7_10_v3	1190090.0	1195017.0	+	PF3D7_1029100	336.0	4927.0	1.0	-81.0	1190426	1195016	1195017.0	1195098.0	1190090	1195017
Pf3D7_10_v3	1195517.0	1197745.0	+	PF3D7_1029200	160.0	1828.0	401.0	-38.0	1195677	1197344	1197345.0	1197783.0	1195517	1197745
Pf3D7_10_v3	1197624.0	1200193.0	-	PF3D7_1029300	-161.0	75.0	2368.0	160.0	1200032	1197825	1200268.0	1200033.0	1200193	1197624
Pf3D7_10_v3	1200493.0	1202845.0	-	PF3D7_1029400	-446.0	390.0	1951.0	445.0	1202399	1200894	1203235.0	1202400.0	1202845	1200493
Pf3D7_10_v3	1203945.0	1204901.0	-	PF3D7_1029500	-139.0	-139.0	555.0	555.0	1204762	1204346	1204762.0	1204346.0	1204901	1203945
Pf3D7_10_v3	1206301.0	1207806.0	+	PF3D7_1029600	1.0	1105.0	401.0	-106.0	1206302	1207405	1207406.0	1207912.0	1206301	1207806
Pf3D7_10_v3	1207797.0	1210915.0	-	PF3D7_1029700	-1.0	-1.0	2717.0	66.0	1210914	1208198	1210914.0	1210849.0	1210915	1207797
Pf3D7_10_v3	1211257.0	1213247.0	-	PF3D7_1029800	-276.0	641.0	1589.0	114.0	1212971	1211658	1213888.0	1213133.0	1213247	1211257
Pf3D7_10_v3	1217172.0	1222442.0	+	PF3D7_1029900	176.0	5270.0	1.0	-219.0	1217348	1222441	1222442.0	1222661.0	1217172	1222442
Pf3D7_10_v3	1223142.0	1224368.0	+	PF3D7_1030000	233.0	1026.0	201.0	-149.0	1223375	1224167	1224168.0	1224517.0	1223142	1224368
Pf3D7_10_v3	1224318.0	1229360.0	-	PF3D7_1030100	-268.0	283.0	4841.0	267.0	1229092	1224519	1229643.0	1229093.0	1229360	1224318
Pf3D7_10_v3	1230160.0	1231966.0	-	PF3D7_1030200	-53.0	1054.0	1405.0	52.0	1231913	1230561	1233020.0	1231914.0	1231966	1230160
Pf3D7_10_v3	1233366.0	1237003.0	-	PF3D7_1030300	-1.0	1177.0	3336.0	0	1237002	1233667	1238180.0	1237003.0	1237003	1233366
Pf3D7_10_v3	1241666.0	1243314.0	-	PF3D7_1030400	-337.0	-337.0	1547.0	457.0	1242977	1241767	1242977.0	1242857.0	1243314	1241666
Pf3D7_10_v3	1243778.0	1245879.0	+	PF3D7_1030500	437.0	1619.0	483.0	64.0	1244215	1245396	1245397.0	1245815.0	1243778	1245879
Pf3D7_10_v3	1245679.0	1247732.0	-	PF3D7_1030600	-56.0	79.0	1852.0	55.0	1247676	1245880	1247811.0	1247677.0	1247732	1245679
Pf3D7_10_v3	1248177.0	1249607.0	+	PF3D7_1030700	356.0	1130.0	301.0	145.0	1248533	1249306	1249307.0	1249462.0	1248177	1249607
Pf3D7_10_v3	1250044.0	1251150.0	+	PF3D7_1030800	1.0	640.0	467.0	225.0	1250045	1250683	1250684.0	1250925.0	1250044	1251150
Pf3D7_10_v3	1250750.0	1252116.0	-	PF3D7_1030900	-309.0	-309.0	965.0	965.0	1251807	1251151	1251807.0	1251151.0	1252116	1250750
Pf3D7_10_v3	1253116.0	1254342.0	-	PF3D7_1031000	-272.0	70.0	925.0	271.0	1254070	1253417	1254412.0	1254071.0	1254342	1253116
Pf3D7_10_v3	1254442.0	1255587.0	-	PF3D7_1031100	-1.0	515.0	744.0	0	1255586	1254843	1256102.0	1255587.0	1255587	1254442
Pf3D7_10_v3	1257383.0	1258679.0	+	PF3D7_1031200	1.0	1096.0	201.0	-224.0	1257384	1258478	1258479.0	1258903.0	1257383	1258679
Pf3D7_10_v3	1259879.0	1263370.0	+	PF3D7_1031300	431.0	3191.0	301.0	-522.0	1260310	1263069	1263070.0	1263892.0	1259879	1263370
Pf3D7_10_v3	1264770.0	1269186.0	+	PF3D7_1031400	309.0	4016.0	401.0	-338.0	1265079	1268785	1268786.0	1269524.0	1264770	1269186
Pf3D7_10_v3	1270086.0	1274545.0	+	PF3D7_1031500	442.0	4059.0	401.0	379.0	1270528	1274144	1274145.0	1274166.0	1270086	1274545
Pf3D7_10_v3	1275545.0	1278978.0	+	PF3D7_1031600	318.0	3033.0	401.0	-1567.0	1275863	1278577	1278578.0	1280545.0	1275545	1278978
Pf3D7_10_v3	1280878.0	1282190.0	+	PF3D7_1031700	374.0	1112.0	201.0	-89.0	1281252	1281989	1281990.0	1282279.0	1280878	1282190
Pf3D7_10_v3	1282004.0	1284058.0	-	PF3D7_1031800	-1.0	218.0	1653.0	0	1284057	1282405	1284276.0	1284058.0	1284058	1282004
Pf3D7_10_v3	1284187.0	1287288.0	-	PF3D7_1031900	-1.0	-1.0	2700.0	70.0	1287287	1284588	1287287.0	1287218.0	1287288	1284187
Pf3D7_10_v3	1287414.0	1290198.0	-	PF3D7_1032000	-153.0	310.0	2483.0	152.0	1290045	1287715	1290508.0	1290046.0	1290198	1287414
Pf3D7_10_v3	1293046.0	1297472.0	+	PF3D7_1032100	453.0	4026.0	401.0	-934.0	1293499	1297071	1297072.0	1298406.0	1293046	1297472
Pf3D7_10_v3	1298026.0	1299493.0	-	PF3D7_1032200	-352.0	-352.0	1166.0	486.0	1299141	1298327	1299141.0	1299007.0	1299493	1298026
Pf3D7_10_v3	1299742.0	1302593.0	+	PF3D7_1032300	52.0	2668.0	184.0	-74.0	1299794	1302409	1302410.0	1302667.0	1299742	1302593
Pf3D7_10_v3	1302493.0	1305240.0	-	PF3D7_1032400	-359.0	75.0	2646.0	358.0	1304881	1302594	1305315.0	1304882.0	1305240	1302493
Pf3D7_10_v3	1305840.0	1307672.0	-	PF3D7_1032500	-140.0	380.0	1431.0	139.0	1307532	1306241	1308052.0	1307533.0	1307672	1305840
Pf3D7_10_v3	1308433.0	1310226.0	+	PF3D7_1032600	440.0	1493.0	301.0	149.0	1308873	1309925	1309926.0	1310077.0	1308433	1310226
Pf3D7_10_v3	1310120.0	1312154.0	-	PF3D7_1032700	-72.0	895.0	1733.0	71.0	1312082	1310421	1313049.0	1312083.0	1312154	1310120
Pf3D7_10_v3	1312854.0	1315017.0	-	PF3D7_1032800	-296.0	118.0	1762.0	295.0	1314721	1313255	1315135.0	1314722.0	1315017	1312854
Pf3D7_10_v3	1315317.0	1321193.0	-	PF3D7_1032900	-244.0	-45.0	5475.0	243.0	1320949	1315718	1321148.0	1320950.0	1321193	1315317
Pf3D7_10_v3	1321350.0	1323680.0	+	PF3D7_1033000	344.0	2030.0	301.0	-62.0	1321694	1323379	1323380.0	1323742.0	1321350	1323680
Pf3D7_10_v3	1323731.0	1328521.0	-	PF3D7_1033100	-85.0	3434.0	4389.0	84.0	1328436	1324132	1331955.0	1328437.0	1328521	1323731
Pf3D7_10_v3	1335221.0	1336690.0	+	PF3D7_1033200	1.0	1069.0	401.0	139.0	1335222	1336289	1336290.0	1336551.0	1335221	1336690
Pf3D7_10_v3	1337823.0	1338861.0	-	PF3D7_1033300	-43.0	334.0	737.0	42.0	1338818	1338124	1339195.0	1338819.0	1338861	1337823
Pf3D7_10_v3	1339319.0	1341029.0	+	PF3D7_1033400	443.0	1310.0	401.0	-91.0	1339762	1340628	1340629.0	1341120.0	1339319	1341029
Pf3D7_10_v3	1341329.0	1343776.0	+	PF3D7_1033500	317.0	2447.0	1.0	-234.0	1341646	1343775	1343776.0	1344010.0	1341329	1343776
Pf3D7_10_v3	1344049.0	1347332.0	-	PF3D7_1033600	-435.0	177.0	3182.0	434.0	1346897	1344150	1347509.0	1346898.0	1347332	1344049
Pf3D7_10_v3	1347998.0	1350681.0	+	PF3D7_1033700	435.0	2283.0	401.0	-6.0	1348433	1350280	1350281.0	1350687.0	1347998	1350681
Pf3D7_10_v3	1350881.0	1353685.0	+	PF3D7_1033800	316.0	1901.0	401.0	401.0	1351197	1353284	1352782.0	1353284.0	1350881	1353685
Pf3D7_10_v3	1354353.0	1355717.0	-	PF3D7_1033900	-146.0	1401.0	1263.0	145.0	1355571	1354454	1357118.0	1355572.0	1355717	1354353
Pf3D7_10_v3	1358917.0	1361548.0	-	PF3D7_1034000	-239.0	-2231.0	2230.0	2291.0	1361309	1359318	1359317.0	1359257.0	1361548	1358917
Pf3D7_10_v3	1361848.0	1363070.0	-	PF3D7_1034100	-1.0	-1.0	921.0	193.0	1363069	1362149	1363069.0	1362877.0	1363070	1361848
Pf3D7_10_v3	1363070.0	1364419.0	+	PF3D7_1034200	404.0	404.0	301.0	301.0	1363474	1364118	1363474.0	1364118.0	1363070	1364419
Pf3D7_10_v3	1364819.0	1366992.0	+	PF3D7_1034300	280.0	280.0	301.0	301.0	1365099	1366691	1365099.0	1366691.0	1364819	1366992
Pf3D7_10_v3	1366893.0	1369630.0	-	PF3D7_1034400	-441.0	22.0	2336.0	440.0	1369189	1367294	1369652.0	1369190.0	1369630	1366893
Pf3D7_10_v3	1370290.0	1376532.0	+	PF3D7_1034500	441.0	5842.0	401.0	-176.0	1370731	1376131	1376132.0	1376708.0	1370290	1376532
Pf3D7_10_v3	1376526.0	1377858.0	-	PF3D7_1034600	-99.0	120.0	1031.0	98.0	1377759	1376827	1377978.0	1377760.0	1377858	1376526
Pf3D7_10_v3	1378260.0	1379696.0	+	PF3D7_1034700	499.0	1036.0	401.0	-180.0	1378759	1379295	1379296.0	1379876.0	1378260	1379696
Pf3D7_10_v3	1379996.0	1382450.0	+	PF3D7_1034800	32.0	2254.0	201.0	-210.0	1380028	1382249	1382250.0	1382660.0	1379996	1382450
Pf3D7_10_v3	1383150.0	1386520.0	+	PF3D7_1034900	300.0	2970.0	401.0	-34.0	1383450	1386119	1386120.0	1386554.0	1383150	1386520
Pf3D7_10_v3	1386348.0	1390044.0	-	PF3D7_1035000	-414.0	-10.0	3395.0	413.0	1389630	1386649	1390034.0	1389631.0	1390044	1386348
Pf3D7_10_v3	1391031.0	1393431.0	+	PF3D7_1035100	414.0	2100.0	301.0	26.0	1391445	1393130	1393131.0	1393405.0	1391031	1393431
Pf3D7_10_v3	1394531.0	1396997.0	+	PF3D7_1035200	308.0	2066.0	401.0	-326.0	1394839	1396596	1396597.0	1397323.0	1394531	1396997
Pf3D7_10_v3	1399194.0	1403197.0	+	PF3D7_1035300	1.0	3703.0	301.0	-544.0	1399195	1402896	1402897.0	1403741.0	1399194	1403197
Pf3D7_10_v3	1403997.0	1405460.0	+	PF3D7_1035400	198.0	1263.0	201.0	-774.0	1404195	1405259	1405260.0	1406234.0	1403997	1405460
Pf3D7_10_v3	1407260.0	1408792.0	+	PF3D7_1035500	16.0	1132.0	401.0	-261.0	1407276	1408391	1408392.0	1409053.0	1407260	1408792
Pf3D7_10_v3	1409092.0	1410956.0	+	PF3D7_1035600	189.0	1464.0	401.0	150.0	1409281	1410555	1410556.0	1410806.0	1409092	1410956
Pf3D7_10_v3	1413156.0	1415694.0	+	PF3D7_1035700	44.0	2138.0	401.0	-669.0	1413200	1415293	1415294.0	1416363.0	1413156	1415694
Pf3D7_10_v3	1420494.0	1423072.0	+	PF3D7_1035800	39.0	2178.0	401.0	-218.0	1420533	1422671	1422672.0	1423290.0	1420494	1423072
Pf3D7_10_v3	1423972.0	1426084.0	+	PF3D7_1035900	11.0	1712.0	401.0	125.0	1423983	1425683	1425684.0	1425959.0	1423972	1426084
Pf3D7_10_v3	1426984.0	1428645.0	+	PF3D7_1036000	143.0	1361.0	301.0	-687.0	1427127	1428344	1428345.0	1429332.0	1426984	1428645
Pf3D7_10_v3	1432245.0	1435087.0	+	PF3D7_1036300	253.0	253.0	301.0	301.0	1432498	1434786	1432498.0	1434786.0	1432245	1435087
Pf3D7_10_v3	1436315.0	1440005.0	+	PF3D7_1036400	1.0	1.0	201.0	201.0	1436316	1439804	1436316.0	1439804.0	1436315	1440005
Pf3D7_10_v3	1441900.0	1443969.0	+	PF3D7_1036500	1.0	1669.0	401.0	94.0	1441901	1443568	1443569.0	1443875.0	1441900	1443969
Pf3D7_10_v3	1444169.0	1445915.0	+	PF3D7_1036600	272.0	1361.0	386.0	-147.0	1444441	1445529	1445530.0	1446062.0	1444169	1445915
Pf3D7_10_v3	1445815.0	1447891.0	-	PF3D7_1036700	-396.0	24.0	1975.0	395.0	1447495	1445916	1447915.0	1447496.0	1447891	1445815
Pf3D7_10_v3	1448491.0	1451698.0	-	PF3D7_1036800	-52.0	74.0	3006.0	51.0	1451646	1448692	1451772.0	1451647.0	1451698	1448491
Pf3D7_10_v3	1452398.0	1458350.0	-	PF3D7_1036900	-344.0	2648.0	5751.0	343.0	1458006	1452599	1460998.0	1458007.0	1458350	1452398
Pf3D7_10_v3	1462350.0	1469556.0	+	PF3D7_1037000	1.0	7206.0	1.0	-311.0	1462351	1469555	1469556.0	1469867.0	1462350	1469556
Pf3D7_10_v3	1469556.0	1472513.0	-	PF3D7_1037100	-286.0	142.0	2523.0	285.0	1472227	1469990	1472655.0	1472228.0	1472513	1469556
Pf3D7_10_v3	1473128.0	1477261.0	+	PF3D7_1037200	386.0	3477.0	401.0	401.0	1473514	1476860	1476605.0	1476860.0	1473128	1477261
Pf3D7_10_v3	1477539.0	1478962.0	-	PF3D7_1037300	-117.0	1741.0	1022.0	116.0	1478845	1477940	1480703.0	1478846.0	1478962	1477539
Pf3D7_10_v3	1481362.0	1485558.0	-	PF3D7_1037400	-205.0	757.0	3795.0	204.0	1485353	1481763	1486315.0	1485354.0	1485558	1481362
Pf3D7_10_v3	1487754.0	1490389.0	+	PF3D7_1037500	205.0	2335.0	301.0	84.0	1487959	1490088	1490089.0	1490305.0	1487754	1490389
Pf3D7_10_v3	1490989.0	1494579.0	+	PF3D7_1037600	425.0	3390.0	201.0	181.0	1491414	1494378	1494379.0	1494398.0	1490989	1494579
Pf3D7_10_v3	1495679.0	1496759.0	+	PF3D7_1037700	294.0	980.0	101.0	-240.0	1495973	1496658	1496659.0	1496999.0	1495679	1496759
Pf3D7_10_v3	1497095.0	1502454.0	-	PF3D7_1037800	-299.0	-299.0	5358.0	663.0	1502155	1497096	1502155.0	1501791.0	1502454	1497095
Pf3D7_10_v3	1502554.0	1504634.0	-	PF3D7_1037900	-312.0	168.0	1679.0	311.0	1504322	1502955	1504802.0	1504323.0	1504634	1502554
Pf3D7_10_v3	1505834.0	1507297.0	+	PF3D7_1038000	1.0	1063.0	401.0	-247.0	1505835	1506896	1506897.0	1507544.0	1505834	1507297
Pf3D7_10_v3	1507181.0	1510841.0	-	PF3D7_1038100	-317.0	-79.0	3259.0	316.0	1510524	1507582	1510762.0	1510525.0	1510841	1507181
Pf3D7_10_v3	1511225.0	1511936.0	+	PF3D7_1038200	117.0	611.0	101.0	-145.0	1511342	1511835	1511836.0	1512081.0	1511225	1511936
Pf3D7_10_v3	1511836.0	1514520.0	-	PF3D7_1038300	-104.0	-104.0	2330.0	145.0	1514416	1512190	1514416.0	1514375.0	1514520	1511836
Pf3D7_10_v3	1519017.0	1548226.0	+	PF3D7_1038400	4.0	28809.0	401.0	-164.0	1519021	1547825	1547826.0	1548390.0	1519017	1548226
Pf3D7_10_v3	1548454.0	1550096.0	-	PF3D7_1038500	-365.0	21.0	1641.0	364.0	1549731	1548455	1550117.0	1549732.0	1550096	1548454
Pf3D7_10_v3	1551096.0	1553173.0	-	PF3D7_1038600	-1.0	514.0	1676.0	0	1553172	1551497	1553687.0	1553173.0	1553173	1551096
Pf3D7_10_v3	1554528.0	1555703.0	-	PF3D7_1038700	-1.0	167.0	1174.0	0	1555702	1554529	1555870.0	1555703.0	1555703	1554528
Pf3D7_10_v3	1557503.0	1561097.0	+	PF3D7_1038800	313.0	3194.0	401.0	-235.0	1557816	1560696	1560697.0	1561332.0	1557503	1561097
Pf3D7_10_v3	1562797.0	1564289.0	+	PF3D7_1038900	12.0	1092.0	401.0	-381.0	1562809	1563888	1563889.0	1564670.0	1562797	1564289
Pf3D7_10_v3	1568708.0	1571916.0	+	PF3D7_1039000	1.0	3108.0	101.0	-779.0	1568709	1571815	1571816.0	1572695.0	1568708	1571916
Pf3D7_10_v3	1573716.0	1575949.0	+	PF3D7_1039100	344.0	721.0	1.0	1.0	1574060	1575948	1574437.0	1575948.0	1573716	1575949
Pf3D7_10_v3	1576140.0	1577151.0	-	PF3D7_1039200	-160.0	-160.0	710.0	264.0	1576991	1576441	1576991.0	1576887.0	1577151	1576140
