chr,start,end,strand,gene_id
Pf3D7_11_v3,1162393,1158965,-,PF3D7_1130000
Pf3D7_11_v3,1163620,1162693,-,PF3D7_1130100
Pf3D7_11_v3,1164958,1166472,+,PF3D7_1130200
Pf3D7_11_v3,1166688,1166688,+,PF3D7_1130300
Pf3D7_11_v3,1166688,1166788,+,PF3D7_1130310
Pf3D7_11_v3,1168415,1170599,+,PF3D7_1130400
Pf3D7_11_v3,1171299,1175725,+,PF3D7_1130500
Pf3D7_11_v3,1176325,1179906,+,PF3D7_1130600
Pf3D7_11_v3,1185803,1180059,-,PF3D7_1130700
Pf3D7_11_v3,1187317,1189963,+,PF3D7_1130800
Pf3D7_11_v3,1189763,1194436,+,PF3D7_1130900
Pf3D7_11_v3,1195387,1194336,-,PF3D7_1131000
Pf3D7_11_v3,1198352,1195587,-,PF3D7_1131100
Pf3D7_11_v3,1199252,1201906,+,PF3D7_1131200
Pf3D7_11_v3,1203996,1201806,-,PF3D7_1131300
Pf3D7_11_v3,1210085,1204296,-,PF3D7_1131400
Pf3D7_11_v3,1211820,1210385,-,PF3D7_1131500
Pf3D7_11_v3,1216357,1224813,+,PF3D7_1131600
Pf3D7_11_v3,1226519,1225587,-,PF3D7_1131700
Pf3D7_11_v3,1231960,1226819,-,PF3D7_1131800
Pf3D7_11_v3,1236499,1233960,-,PF3D7_1131900
Pf3D7_11_v3,1239592,1242949,+,PF3D7_1132000
Pf3D7_11_v3,1246809,1242925,-,PF3D7_1132100
Pf3D7_11_v3,1250672,1247909,-,PF3D7_1132200
Pf3D7_11_v3,1252733,1254295,+,PF3D7_1132300
Pf3D7_11_v3,1259958,1254985,-,PF3D7_1132400
Pf3D7_11_v3,1261758,1266079,+,PF3D7_1132500
Pf3D7_11_v3,1267954,1266249,-,PF3D7_1132600
Pf3D7_11_v3,1268085,1269857,+,PF3D7_1132700
Pf3D7_11_v3,1270957,1272381,+,PF3D7_1132800
Pf3D7_11_v3,1273281,1274410,+,PF3D7_1132900
Pf3D7_11_v3,1275210,1276064,+,PF3D7_1133000
Pf3D7_11_v3,1277064,1281038,+,PF3D7_1133100
Pf3D7_11_v3,1287900,1280983,-,PF3D7_1133200
Pf3D7_11_v3,1290034,1291902,+,PF3D7_1133300
Pf3D7_11_v3,1293855,1296125,+,PF3D7_1133400
Pf3D7_11_v3,1296425,1298473,+,PF3D7_1133500
Pf3D7_11_v3,1300872,1298373,-,PF3D7_1133600
Pf3D7_11_v3,1302172,1306388,+,PF3D7_1133700
Pf3D7_11_v3,1308588,1312194,+,PF3D7_1133800
Pf3D7_11_v3,1312894,1317574,+,PF3D7_1133900
Pf3D7_11_v3,1320074,1322506,+,PF3D7_1134000
Pf3D7_11_v3,1324546,1322742,-,PF3D7_1134100
Pf3D7_11_v3,1326315,1332565,+,PF3D7_1134200
Pf3D7_11_v3,1333165,1340485,+,PF3D7_1134300
Pf3D7_11_v3,1341802,1340485,-,PF3D7_1134400
Pf3D7_11_v3,1343981,1350064,+,PF3D7_1134500
Pf3D7_11_v3,1355790,1350220,-,PF3D7_1134600
Pf3D7_11_v3,1364585,1358963,-,PF3D7_1134700
Pf3D7_11_v3,1366914,1369110,+,PF3D7_1134800
Pf3D7_11_v3,1369510,1372068,+,PF3D7_1134900
Pf3D7_11_v3,1372168,1374260,+,PF3D7_1135000
Pf3D7_11_v3,1376989,1374191,-,PF3D7_1135100
Pf3D7_11_v3,1380214,1377889,-,PF3D7_1135200
Pf3D7_11_v3,1382577,1380614,-,PF3D7_1135300
Pf3D7_11_v3,1385390,1383977,-,PF3D7_1135400
Pf3D7_11_v3,1388910,1387090,-,PF3D7_1135500
Pf3D7_11_v3,1390063,1396432,+,PF3D7_1135600
Pf3D7_11_v3,1397005,1396174,-,PF3D7_1135700
Pf3D7_11_v3,1397365,1398485,+,PF3D7_1135800
Pf3D7_11_v3,1401005,1398385,-,PF3D7_1135900
Pf3D7_11_v3,1403905,1414913,+,PF3D7_1136000
Pf3D7_11_v3,1415313,1417415,+,PF3D7_1136100
Pf3D7_11_v3,1420072,1417265,-,PF3D7_1136200
Pf3D7_11_v3,1422572,1426602,+,PF3D7_1136300
Pf3D7_11_v3,1430080,1426610,-,PF3D7_1136400
Pf3D7_11_v3,1435502,1431480,-,PF3D7_1136500
Pf3D7_11_v3,1441271,1445872,+,PF3D7_1136600
Pf3D7_11_v3,1446172,1448906,+,PF3D7_1136700
Pf3D7_11_v3,1451850,1449689,-,PF3D7_1136800
Pf3D7_11_v3,1456150,1460720,+,PF3D7_1136900
Pf3D7_11_v3,1461767,1460900,-,PF3D7_1137000
Pf3D7_11_v3,1461899,1463471,+,PF3D7_1137100
Pf3D7_11_v3,1465059,1463510,-,PF3D7_1137200
Pf3D7_11_v3,1468499,1465796,-,PF3D7_1137300
Pf3D7_11_v3,1472104,1470199,-,PF3D7_1137400
Pf3D7_11_v3,1474266,1473104,-,PF3D7_1137500
Pf3D7_11_v3,1477042,1474466,-,PF3D7_1137600
Pf3D7_11_v3,1477642,1480251,+,PF3D7_1137700
Pf3D7_11_v3,1481674,1480499,-,PF3D7_1137800
Pf3D7_11_v3,1483127,1486059,+,PF3D7_1137900
Pf3D7_11_v3,1487593,1496444,+,PF3D7_1138000
Pf3D7_11_v3,1496744,1497815,+,PF3D7_1138100
Pf3D7_11_v3,1497915,1499070,+,PF3D7_1138200
Pf3D7_11_v3,1500010,1499036,-,PF3D7_1138300
Pf3D7_11_v3,1513963,1500710,-,PF3D7_1138400
Pf3D7_11_v3,1518463,1521639,+,PF3D7_1138500
Pf3D7_11_v3,1524753,1522358,-,PF3D7_1138600
Pf3D7_11_v3,1532151,1525453,-,PF3D7_1138700
Pf3D7_11_v3,1540303,1532951,-,PF3D7_1138800
Pf3D7_11_v3,1540657,1544264,+,PF3D7_1138900
Pf3D7_11_v3,1545864,1547770,+,PF3D7_1139000
Pf3D7_11_v3,1548185,1553762,+,PF3D7_1139100
Pf3D7_11_v3,1555743,1553753,-,PF3D7_1139200
Pf3D7_11_v3,1565303,1556343,-,PF3D7_1139300
Pf3D7_11_v3,1569246,1573190,+,PF3D7_1139400
Pf3D7_11_v3,1579293,1575731,-,PF3D7_1139500
Pf3D7_11_v3,1580593,1582684,+,PF3D7_1139600
Pf3D7_11_v3,1584792,1582694,-,PF3D7_1139700
Pf3D7_11_v3,1592365,1585092,-,PF3D7_1139800
Pf3D7_11_v3,1593935,1594952,+,PF3D7_1139900
Pf3D7_11_v3,1595352,1597919,+,PF3D7_1140000
Pf3D7_11_v3,1599756,1598149,-,PF3D7_1140100
Pf3D7_11_v3,1603420,1600956,-,PF3D7_1140200
Pf3D7_11_v3,1605079,1606507,+,PF3D7_1140300
Pf3D7_11_v3,1607607,1609010,+,PF3D7_1140400
Pf3D7_11_v3,1609910,1615910,+,PF3D7_1140500
Pf3D7_11_v3,1621891,1616015,-,PF3D7_1140600
Pf3D7_11_v3,1630275,1623046,-,PF3D7_1140700
Pf3D7_11_v3,1633575,1636632,+,PF3D7_1140800
Pf3D7_11_v3,1643510,1636702,-,PF3D7_1140900
Pf3D7_11_v3,1644793,1647383,+,PF3D7_1141000
Pf3D7_11_v3,1649283,1657506,+,PF3D7_1141100
Pf3D7_11_v3,1658169,1657106,-,PF3D7_1141200
Pf3D7_11_v3,1662720,1658869,-,PF3D7_1141300
Pf3D7_11_v3,1663360,1665351,+,PF3D7_1141400
Pf3D7_11_v3,1665651,1668163,+,PF3D7_1141500
Pf3D7_11_v3,1669350,1668201,-,PF3D7_1141600
Pf3D7_11_v3,1669682,1671913,+,PF3D7_1141700
Pf3D7_11_v3,1674854,1672218,-,PF3D7_1141800
Pf3D7_11_v3,1678077,1675854,-,PF3D7_1141900
Pf3D7_11_v3,1679077,1681457,+,PF3D7_1142000
Pf3D7_11_v3,1690196,1681467,-,PF3D7_1142100
Pf3D7_11_v3,1694506,1692896,-,PF3D7_1142200
Pf3D7_11_v3,1695038,1701459,+,PF3D7_1142300
Pf3D7_11_v3,1703995,1701688,-,PF3D7_1142400
Pf3D7_11_v3,1706865,1705295,-,PF3D7_1142500
Pf3D7_11_v3,1709124,1707665,-,PF3D7_1142600
Pf3D7_11_v3,1712480,1710024,-,PF3D7_1142700
Pf3D7_11_v3,1712773,1714375,+,PF3D7_1142800
Pf3D7_11_v3,1714875,1717207,+,PF3D7_1142900
Pf3D7_11_v3,1717407,1719095,+,PF3D7_1143000
Pf3D7_11_v3,1725092,1719746,-,PF3D7_1143100
Pf3D7_11_v3,1729792,1731100,+,PF3D7_1143200
Pf3D7_11_v3,1733325,1731498,-,PF3D7_1143300
Pf3D7_11_v3,1734701,1736873,+,PF3D7_1143400
Pf3D7_11_v3,1740234,1736855,-,PF3D7_1143500
Pf3D7_11_v3,1741829,1740534,-,PF3D7_1143600
Pf3D7_11_v3,1742588,1746407,+,PF3D7_1143700
Pf3D7_11_v3,1748007,1751439,+,PF3D7_1143800
Pf3D7_11_v3,1753737,1751376,-,PF3D7_1143900
Pf3D7_11_v3,1755070,1756336,+,PF3D7_1144000
Pf3D7_11_v3,1757183,1756256,-,PF3D7_1144100
Pf3D7_11_v3,1758756,1757487,-,PF3D7_1144200
Pf3D7_11_v3,1760255,1758856,-,PF3D7_1144300
Pf3D7_11_v3,1761823,1767051,+,PF3D7_1144400
Pf3D7_11_v3,1767951,1769545,+,PF3D7_1144500
Pf3D7_11_v3,1770545,1772349,+,PF3D7_1144600
Pf3D7_11_v3,1774049,1772249,-,PF3D7_1144700
Pf3D7_11_v3,1774749,1777127,+,PF3D7_1144800
Pf3D7_11_v3,1779383,1777124,-,PF3D7_1144900
Pf3D7_11_v3,1782399,1779683,-,PF3D7_1145000
Pf3D7_11_v3,1786822,1783056,-,PF3D7_1145100
Pf3D7_11_v3,1795371,1788922,-,PF3D7_1145200
Pf3D7_11_v3,1799671,1798775,-,PF3D7_1145300
Pf3D7_11_v3,1803958,1800343,-,PF3D7_1145400
Pf3D7_11_v3,1807051,1810131,+,PF3D7_1145500
Pf3D7_11_v3,1812718,1810289,-,PF3D7_1145600
Pf3D7_11_v3,1813043,1814956,+,PF3D7_1145700
Pf3D7_11_v3,1817993,1814756,-,PF3D7_1145800
Pf3D7_11_v3,1818405,1820944,+,PF3D7_1145900
Pf3D7_11_v3,1823447,1820744,-,PF3D7_1146000
Pf3D7_11_v3,1825580,1823947,-,PF3D7_1146100
Pf3D7_11_v3,1827239,1825902,-,PF3D7_1146200
Pf3D7_11_v3,1829055,1827839,-,PF3D7_1146300
Pf3D7_11_v3,1830155,1831818,+,PF3D7_1146500
Pf3D7_11_v3,1833918,1838774,+,PF3D7_1146600
Pf3D7_11_v3,1843244,1839422,-,PF3D7_1146700
Pf3D7_11_v3,1853373,1843344,-,PF3D7_1146800
Pf3D7_11_v3,1856173,1857857,+,PF3D7_1146900
Pf3D7_11_v3,1867614,1858028,-,PF3D7_1147000
Pf3D7_11_v3,1871078,1870014,-,PF3D7_1147100
Pf3D7_11_v3,1873146,1881715,+,PF3D7_1147200
Pf3D7_11_v3,1883415,1887961,+,PF3D7_1147300
Pf3D7_11_v3,1889225,1888236,-,PF3D7_1147400
Pf3D7_11_v3,1893035,1889425,-,PF3D7_1147500
Pf3D7_11_v3,1896303,1893435,-,PF3D7_1147600
Pf3D7_11_v3,1896844,1898085,+,PF3D7_1147700
Pf3D7_11_v3,1898885,1906043,+,PF3D7_1147800
Pf3D7_11_v3,1907909,1906654,-,PF3D7_1147900
Pf3D7_11_v3,1913791,1908809,-,PF3D7_1148000
Pf3D7_11_v3,1916300,1918051,+,PF3D7_1148100
Pf3D7_11_v3,1919851,1921212,+,PF3D7_1148200
Pf3D7_11_v3,1922655,1922929,+,PF3D7_1148500
Pf3D7_11_v3,1925994,1928245,+,PF3D7_1148600
Pf3D7_11_v3,1928678,1928678,+,PF3D7_1148620
Pf3D7_11_v3,1928678,1933539,+,PF3D7_1148640
Pf3D7_11_v3,1935583,1934032,-,PF3D7_1148700
Pf3D7_11_v3,1940883,1942889,+,PF3D7_1148800
Pf3D7_11_v3,1945589,1946448,+,PF3D7_1148900
Pf3D7_11_v3,1949748,1969027,+,PF3D7_1149000
Pf3D7_11_v3,1972127,1974275,+,PF3D7_1149100
Pf3D7_11_v3,1976406,1979805,+,PF3D7_1149200
Pf3D7_11_v3,1982353,1984448,+,PF3D7_1149300
Pf3D7_11_v3,1986658,1985669,-,PF3D7_1149400
Pf3D7_11_v3,1994019,1990958,-,PF3D7_1149500
Pf3D7_11_v3,2001067,2003714,+,PF3D7_1149600
Pf3D7_11_v3,2004614,2005312,+,PF3D7_1149700
Pf3D7_11_v3,2006705,2007930,+,PF3D7_1149800
Pf3D7_11_v3,2009874,2011303,+,PF3D7_1149900
Pf3D7_11_v3,2012903,2014617,+,PF3D7_1150000
Pf3D7_11_v3,2016510,2015348,-,PF3D7_1150100
Pf3D7_11_v3,2019968,2018513,-,PF3D7_1150200
Pf3D7_11_v3,2023416,2021453,-,PF3D7_1150300
Pf3D7_12_v3,27877,26020,-,PF3D7_1200200
Pf3D7_12_v3,31262,29777,-,PF3D7_1200300
Pf3D7_12_v3,32702,42141,+,PF3D7_1200400
Pf3D7_12_v3,45187,43399,-,PF3D7_1200500
Pf3D7_12_v3,56806,46587,-,PF3D7_1200600
Pf3D7_12_v3,64407,61155,-,PF3D7_1200700
Pf3D7_12_v3,71328,68607,-,PF3D7_1200800
Pf3D7_12_v3,74945,73028,-,PF3D7_1200900
Pf3D7_12_v3,79068,76545,-,PF3D7_1201000
Pf3D7_12_v3,84733,81048,-,PF3D7_1201100
Pf3D7_12_v3,89933,91150,+,PF3D7_1201200
Pf3D7_12_v3,92050,92963,+,PF3D7_1201300
Pf3D7_12_v3,97577,93180,-,PF3D7_1201400
Pf3D7_12_v3,98847,100772,+,PF3D7_1201500
Pf3D7_12_v3,102625,101180,-,PF3D7_1201600
Pf3D7_12_v3,104682,103460,-,PF3D7_1201700
Pf3D7_12_v3,106637,105282,-,PF3D7_1201800
Pf3D7_12_v3,108646,106937,-,PF3D7_1201900
Pf3D7_12_v3,113186,108846,-,PF3D7_1202000
Pf3D7_12_v3,113459,116124,+,PF3D7_1202100
Pf3D7_12_v3,117450,116074,-,PF3D7_1202200
Pf3D7_12_v3,119401,141500,+,PF3D7_1202300
Pf3D7_12_v3,143345,141541,-,PF3D7_1202400
Pf3D7_12_v3,147537,143945,-,PF3D7_1202500
Pf3D7_12_v3,155732,147937,-,PF3D7_1202600
Pf3D7_12_v3,157979,160312,+,PF3D7_1202700
Pf3D7_12_v3,160612,161556,+,PF3D7_1202800
Pf3D7_12_v3,163105,162028,-,PF3D7_1202900
Pf3D7_12_v3,167705,171506,+,PF3D7_1203000
Pf3D7_12_v3,172535,171506,-,PF3D7_1203100
Pf3D7_12_v3,172737,173762,+,PF3D7_1203200
Pf3D7_12_v3,177261,173474,-,PF3D7_1203300
Pf3D7_12_v3,178054,182297,+,PF3D7_1203400
Pf3D7_12_v3,184313,182097,-,PF3D7_1203500
Pf3D7_12_v3,184569,186069,+,PF3D7_1203600
Pf3D7_12_v3,189104,186845,-,PF3D7_1203700
Pf3D7_12_v3,193143,190104,-,PF3D7_1203800
Pf3D7_12_v3,194143,195763,+,PF3D7_1203900
Pf3D7_12_v3,197063,198831,+,PF3D7_1204000
Pf3D7_12_v3,202547,198869,-,PF3D7_1204100
Pf3D7_12_v3,202947,205138,+,PF3D7_1204200
Pf3D7_12_v3,206264,205090,-,PF3D7_1204300
Pf3D7_12_v3,211216,207864,-,PF3D7_1204400
Pf3D7_12_v3,212610,211316,-,PF3D7_1204500
Pf3D7_12_v3,213210,214492,+,PF3D7_1204600
Pf3D7_12_v3,214592,216096,+,PF3D7_1204700
Pf3D7_12_v3,217183,218340,+,PF3D7_1204900
Pf3D7_12_v3,219240,222374,+,PF3D7_1205000
Pf3D7_12_v3,225153,222294,-,PF3D7_1205100
Pf3D7_12_v3,227462,225753,-,PF3D7_1205200
Pf3D7_12_v3,230071,231808,+,PF3D7_1205300
Pf3D7_12_v3,235710,231988,-,PF3D7_1205400
Pf3D7_12_v3,242447,248369,+,PF3D7_1205500
Pf3D7_12_v3,251654,249235,-,PF3D7_1205600
Pf3D7_12_v3,252800,254424,+,PF3D7_1205700
Pf3D7_12_v3,256024,264132,+,PF3D7_1205800
Pf3D7_12_v3,268199,264314,-,PF3D7_1205900
Pf3D7_12_v3,271219,269999,-,PF3D7_1206000
Pf3D7_12_v3,274843,272119,-,PF3D7_1206100
Pf3D7_12_v3,279719,275743,-,PF3D7_1206200
Pf3D7_12_v3,289635,281019,-,PF3D7_1206300
Pf3D7_12_v3,290703,291877,+,PF3D7_1206400
Pf3D7_12_v3,292423,294780,+,PF3D7_1206500
Pf3D7_12_v3,299728,294696,-,PF3D7_1206600
Pf3D7_12_v3,303113,300728,-,PF3D7_1206700
Pf3D7_12_v3,308127,310798,+,PF3D7_1206800
Pf3D7_12_v3,310830,313640,+,PF3D7_1206900
Pf3D7_12_v3,322135,313868,-,PF3D7_1207000
Pf3D7_12_v3,327134,323935,-,PF3D7_1207100
Pf3D7_12_v3,338225,329234,-,PF3D7_1207200
Pf3D7_12_v3,344421,343325,-,PF3D7_1207300
Pf3D7_12_v3,345862,347340,+,PF3D7_1207400
Pf3D7_12_v3,348040,349201,+,PF3D7_1207500
Pf3D7_12_v3,351449,349378,-,PF3D7_1207600
Pf3D7_12_v3,354039,351449,-,PF3D7_1207700
Pf3D7_12_v3,357447,354239,-,PF3D7_1207800
Pf3D7_12_v3,359394,357514,-,PF3D7_1207900
Pf3D7_12_v3,359734,360700,+,PF3D7_1208000
Pf3D7_12_v3,361899,376175,+,PF3D7_1208100
Pf3D7_12_v3,376551,387484,+,PF3D7_1208200
Pf3D7_12_v3,388284,389448,+,PF3D7_1208300
Pf3D7_12_v3,390448,395927,+,PF3D7_1208400
Pf3D7_12_v3,401248,395627,-,PF3D7_1208500
Pf3D7_12_v3,401948,402928,+,PF3D7_1208600
Pf3D7_12_v3,403349,405015,+,PF3D7_1208700
Pf3D7_12_v3,409151,405207,-,PF3D7_1208800
Pf3D7_12_v3,415351,420133,+,PF3D7_1208900
Pf3D7_12_v3,422261,420970,-,PF3D7_1209000
Pf3D7_12_v3,426471,423161,-,PF3D7_1209100
Pf3D7_12_v3,426812,428279,+,PF3D7_1209200
Pf3D7_12_v3,433291,428194,-,PF3D7_1209300
Pf3D7_12_v3,436091,438871,+,PF3D7_1209400
Pf3D7_12_v3,439471,443259,+,PF3D7_1209500
Pf3D7_12_v3,443679,445088,+,PF3D7_1209600
Pf3D7_12_v3,445388,447269,+,PF3D7_1209700
Pf3D7_12_v3,448071,447380,-,PF3D7_1209800
Pf3D7_12_v3,451694,448471,-,PF3D7_1209900
Pf3D7_12_v3,452340,454129,+,PF3D7_1210000
Pf3D7_12_v3,456376,454903,-,PF3D7_1210100
Pf3D7_12_v3,461680,458376,-,PF3D7_1210200
Pf3D7_12_v3,465080,466145,+,PF3D7_1210300
Pf3D7_12_v3,469728,466201,-,PF3D7_1210400
Pf3D7_12_v3,470008,471946,+,PF3D7_1210500
Pf3D7_12_v3,475676,471959,-,PF3D7_1210600
Pf3D7_12_v3,478788,476476,-,PF3D7_1210700
Pf3D7_12_v3,479992,479088,-,PF3D7_1210800
Pf3D7_12_v3,480189,483207,+,PF3D7_1210900
Pf3D7_12_v3,483907,490303,+,PF3D7_1211000
Pf3D7_12_v3,490803,491658,+,PF3D7_1211100
Pf3D7_12_v3,497723,491558,-,PF3D7_1211200
Pf3D7_12_v3,502643,498423,-,PF3D7_1211300
Pf3D7_12_v3,504930,507063,+,PF3D7_1211400
Pf3D7_12_v3,509422,507407,-,PF3D7_1211500
Pf3D7_12_v3,510322,519438,+,PF3D7_1211600
Pf3D7_12_v3,521338,524871,+,PF3D7_1211700
Pf3D7_12_v3,525871,528081,+,PF3D7_1211800
Pf3D7_12_v3,533211,528604,-,PF3D7_1211900
Pf3D7_12_v3,536150,534611,-,PF3D7_1212000
Pf3D7_12_v3,536716,539028,+,PF3D7_1212100
Pf3D7_12_v3,543117,540424,-,PF3D7_1212200
Pf3D7_12_v3,543517,548733,+,PF3D7_1212300
Pf3D7_12_v3,549833,551311,+,PF3D7_1212400
Pf3D7_12_v3,554319,551701,-,PF3D7_1212500
Pf3D7_12_v3,556846,555519,-,PF3D7_1212600
Pf3D7_12_v3,562465,557646,-,PF3D7_1212700
Pf3D7_12_v3,565681,567332,+,PF3D7_1212800
Pf3D7_12_v3,572239,568168,-,PF3D7_1212900
Pf3D7_12_v3,575136,576293,+,PF3D7_1213000
Pf3D7_12_v3,576928,576293,-,PF3D7_1213100
Pf3D7_12_v3,577281,578366,+,PF3D7_1213200
Pf3D7_12_v3,578994,578469,-,PF3D7_1213300
Pf3D7_12_v3,581488,579294,-,PF3D7_1213400
Pf3D7_12_v3,582826,585624,+,PF3D7_1213500
Pf3D7_12_v3,586424,587491,+,PF3D7_1213600
Pf3D7_12_v3,589293,587727,-,PF3D7_1213700
Pf3D7_12_v3,592866,589793,-,PF3D7_1213800
Pf3D7_12_v3,598777,594766,-,PF3D7_1213900
Pf3D7_12_v3,601827,600553,-,PF3D7_1214000
Pf3D7_12_v3,602365,607263,+,PF3D7_1214100
Pf3D7_12_v3,608041,607178,-,PF3D7_1214200
Pf3D7_12_v3,610014,608241,-,PF3D7_1214300
Pf3D7_12_v3,611091,610170,-,PF3D7_1214400
Pf3D7_12_v3,611570,613229,+,PF3D7_1214500
Pf3D7_12_v3,614735,613129,-,PF3D7_1214600
Pf3D7_12_v3,615175,616501,+,PF3D7_1214700
Pf3D7_12_v3,616501,617788,+,PF3D7_1214800
Pf3D7_12_v3,618588,620512,+,PF3D7_1214900
Pf3D7_12_v3,620812,622176,+,PF3D7_1215000
Pf3D7_12_v3,622676,626274,+,PF3D7_1215100
Pf3D7_12_v3,626974,628604,+,PF3D7_1215200
Pf3D7_12_v3,629860,628608,-,PF3D7_1215300
Pf3D7_12_v3,633491,630760,-,PF3D7_1215400
Pf3D7_12_v3,634634,633891,-,PF3D7_1215500
Pf3D7_12_v3,634646,635537,+,PF3D7_1215600
Pf3D7_12_v3,638894,635537,-,PF3D7_1215700
Pf3D7_12_v3,639380,640696,+,PF3D7_1215800
Pf3D7_12_v3,641196,643920,+,PF3D7_1215900
Pf3D7_12_v3,644220,646796,+,PF3D7_1216000
Pf3D7_12_v3,646978,648161,+,PF3D7_1216100
Pf3D7_12_v3,648461,650953,+,PF3D7_1216200
Pf3D7_12_v3,652269,650997,-,PF3D7_1216300
Pf3D7_12_v3,653457,656736,+,PF3D7_1216400
Pf3D7_12_v3,658005,656938,-,PF3D7_1216500
Pf3D7_12_v3,660460,659337,-,PF3D7_1216600
Pf3D7_12_v3,662987,666683,+,PF3D7_1216700
Pf3D7_12_v3,667056,666783,+,PF3D7_1216800
Pf3D7_12_v3,670446,673667,+,PF3D7_1216900
Pf3D7_12_v3,675155,673948,-,PF3D7_1217000
Pf3D7_12_v3,677801,675455,-,PF3D7_1217100
Pf3D7_12_v3,678177,682362,+,PF3D7_1217200
Pf3D7_12_v3,682562,686023,+,PF3D7_1217300
Pf3D7_12_v3,689166,685906,-,PF3D7_1217400
Pf3D7_12_v3,692672,694012,+,PF3D7_1217500
Pf3D7_12_v3,695558,696556,+,PF3D7_1217600
Pf3D7_12_v3,698458,696794,-,PF3D7_1217700
Pf3D7_12_v3,699230,698470,-,PF3D7_1217800
Pf3D7_12_v3,700414,702512,+,PF3D7_1217900
Pf3D7_12_v3,703512,705254,+,PF3D7_1218000
Pf3D7_12_v3,705954,708197,+,PF3D7_1218100
Pf3D7_12_v3,716054,708535,-,PF3D7_1218200
Pf3D7_12_v3,717566,720221,+,PF3D7_1218300
Pf3D7_12_v3,723740,720485,-,PF3D7_1218400
Pf3D7_12_v3,730173,725440,-,PF3D7_1218500
Pf3D7_12_v3,735334,731973,-,PF3D7_1218600
Pf3D7_12_v3,737826,735934,-,PF3D7_1218700
Pf3D7_12_v3,740256,738056,-,PF3D7_1218800
Pf3D7_12_v3,743401,740593,-,PF3D7_1218900
Pf3D7_12_v3,746001,755127,+,PF3D7_1219000
Pf3D7_12_v3,757227,763943,+,PF3D7_1219100
Pf3D7_12_v3,764343,765352,+,PF3D7_1219200
Pf3D7_12_v3,774198,766453,-,PF3D7_1219300
Pf3D7_12_v3,780117,776109,-,PF3D7_1219400
Pf3D7_12_v3,784017,784831,+,PF3D7_1219500
Pf3D7_12_v3,791076,785570,-,PF3D7_1219600
Pf3D7_12_v3,793556,792476,-,PF3D7_1219700
Pf3D7_12_v3,794750,795719,+,PF3D7_1219800
Pf3D7_12_v3,796019,797584,+,PF3D7_1219900
Pf3D7_12_v3,799612,798003,-,PF3D7_1220000
Pf3D7_12_v3,802112,804801,+,PF3D7_1220100
Pf3D7_12_v3,806859,804762,-,PF3D7_1220200
Pf3D7_12_v3,807559,816205,+,PF3D7_1220300
Pf3D7_12_v3,816605,818469,+,PF3D7_1220400
Pf3D7_12_v3,819785,818702,-,PF3D7_1220500
Pf3D7_12_v3,820360,822299,+,PF3D7_1220600
Pf3D7_12_v3,827713,822557,-,PF3D7_1220700
Pf3D7_12_v3,832411,830851,-,PF3D7_1220900
Pf3D7_12_v3,843936,836511,-,PF3D7_1221000
Pf3D7_12_v3,847102,849584,+,PF3D7_1221100
Pf3D7_12_v3,849684,850853,+,PF3D7_1221200
Pf3D7_12_v3,855096,850711,-,PF3D7_1221300
Pf3D7_12_v3,857040,859072,+,PF3D7_1221400
Pf3D7_12_v3,859972,862791,+,PF3D7_1221500
Pf3D7_12_v3,863691,865487,+,PF3D7_1221600
Pf3D7_12_v3,865687,868782,+,PF3D7_1221700
Pf3D7_12_v3,869082,871769,+,PF3D7_1221800
Pf3D7_12_v3,875115,871960,-,PF3D7_1221900
Pf3D7_12_v3,879029,876615,-,PF3D7_1222000
Pf3D7_12_v3,881669,879229,-,PF3D7_1222100
Pf3D7_12_v3,882366,881569,-,PF3D7_1222200
Pf3D7_12_v3,886180,883166,-,PF3D7_1222300
Pf3D7_12_v3,890233,898358,+,PF3D7_1222400
Pf3D7_12_v3,901202,899097,-,PF3D7_1222500
Pf3D7_12_v3,907202,914902,+,PF3D7_1222600
Pf3D7_12_v3,918502,919737,+,PF3D7_1222700
Pf3D7_12_v3,922626,920489,-,PF3D7_1222800
Pf3D7_12_v3,923217,925299,+,PF3D7_1222900
Pf3D7_12_v3,926524,925199,-,PF3D7_1223000
Pf3D7_12_v3,930416,927424,-,PF3D7_1223100
Pf3D7_12_v3,932492,934682,+,PF3D7_1223200
Pf3D7_12_v3,938924,934670,-,PF3D7_1223300
Pf3D7_12_v3,940740,946746,+,PF3D7_1223400
Pf3D7_12_v3,961430,946863,-,PF3D7_1223500
Pf3D7_12_v3,967779,962630,-,PF3D7_1223600
Pf3D7_12_v3,968592,970274,+,PF3D7_1223700
Pf3D7_12_v3,971267,972595,+,PF3D7_1223800
Pf3D7_12_v3,973771,972409,-,PF3D7_1223900
Pf3D7_12_v3,974194,975942,+,PF3D7_1224000
Pf3D7_12_v3,977890,976619,-,PF3D7_1224100
Pf3D7_12_v3,981290,984576,+,PF3D7_1224200
Pf3D7_12_v3,988627,991656,+,PF3D7_1224300
Pf3D7_12_v3,993856,996739,+,PF3D7_1224400
Pf3D7_12_v3,998039,999476,+,PF3D7_1224500
Pf3D7_12_v3,1002200,1000378,-,PF3D7_1224600
Pf3D7_12_v3,1007888,1002900,-,PF3D7_1224700
Pf3D7_12_v3,1009288,1010452,+,PF3D7_1224800
Pf3D7_12_v3,1011709,1010431,-,PF3D7_1224900
Pf3D7_12_v3,1018005,1012009,-,PF3D7_1225000
Pf3D7_12_v3,1018505,1024454,+,PF3D7_1225100
